,Bigram,Count
11234,sistema judiciário,5
11235,judiciário brasileiro,5
11237,setor privado,5
11353,fazer nada,5
11361,Cabe recurso,5
11362,clique aqui,5
11443,único objetivo,5
11447,neste sábado,5
11451,deputados senadores,5
11456,ainda destacou,5
11457,algo parecido,5
11459,país Ele,5
11469,Você nunca,5
11471,absolutamente normal,5
11472,poupou palavras,5
11475,vai delatar,5
11477,poderá levar,5
11478,grandes bancos,5
11479,Emirados Árabes,5
11493,Nesse caso,5
11495,ter ficado,5
11501,somente agora,5
11509,mero detalhe,5
11517,pode salvar,5
11444,500 milhões,5
11441,EUA Donald,5
11369,deste fim,5
11433,jornal italiano,5
11370,quatro vezes,5
11377,cada ano,5
11390,líderes mundiais,5
11394,Carlos Eduardo,5
11396,pede pra,5
11399,tudo aconteceu,5
11400,Ele tentou,5
11405,Câmara Rodrigo,5
11406,recursos ilícitos,5
11408,água fria,5
11411,The New,5
11412,matéria sobre,5
11416,pessoas incluindo,5
11417,sob investigação,5
11418,Torquato Jardim,5
11428,qualquer forma,5
11430,fica nervoso,5
11905,Federal encontrou,5
11260,deixou barato,5
11915,Ninguém pode,5
12511,nessa época,5
12466,onde vem,5
12469,chefes militares,5
12478,Foi assim,5
12479,Putin disse,5
12483,comunidade internacional,5
12486,Arábia Saudita,5
12497,nota hoje,5
12506,qualquer hora,5
12512,ser comparado,5
12370,país nortecoreano,5
12516,poupou críticas,5
12519,entrega Lula,5
12521,papel fundamental,5
12523,primeira dama,5
12528,própria presidente,5
12532,ter acontecido,5
12535,certo momento,5
12537,mil visualizações,5
12458,primeiro parágrafo,5
12450,enquanto outros,5
12449,desde 2013,5
12446,Norte poderá,5
12388,Guerra Fria,5
12392,Delator diz,5
12395,Daily Star,5
12406,KCNA agência,5
12412,pode explodir,5
12413,guerra total,5
12417,Maurício Macri,5
12419,pra ninguém,5
12425,alta patente,5
12429,governo chinês,5
12433,forças especiais,5
12435,Lula nunca,5
12439,publica vídeo,5
12440,explosão nuclear,5
12441,Trump prometeu,5
12444,outro teste,5
12445,ser descartada,5
12539,jornalista Léo,5
12543,podemos esperar,5
12548,aqui dentro,5
12651,Operação Carne,5
12653,nobre deputado,5
12654,Daniel Gonçalves,5
12657,Rede Sustentabilidade,5
12667,todo Brasil,5
12693,grande porte,5
12702,seguinte comentário,5
12704,Alckmin PSDB,5
12714,instituto Paraná,5
12716,Simples assim,5
12720,Ele afirma,5
12723,Nova Zelândia,5
12725,Vamos imaginar,5
12728,senador Alvaro,5
12730,Lobão PMDBMA,5
12734,fizeram parte,5
11927,poderia levar,5
12742,primeiro dia,5
12652,Carne Fraca,5
12647,novos ministros,5
12555,Raquel Dodge,5
12645,quis saber,5
12556,político disse,5
12557,desses casos,5
12558,têm direito,5
12560,alguns políticos,5
12570,precisa dizer,5
12575,nesse sentido,5
12578,verdadeira face,5
12579,interesses pessoais,5
12587,chegou aqui,5
12589,serviço público,5
12591,tentou disfarçar,5
12598,poderá perder,5
12600,prédio onde,5
12602,Moro autorizou,5
12615,provas documentais,5
12617,fez exame,5
12626,discussão sobre,5
12375,ações militares,5
12701,chamou atenção,5
12369,força militar,5
12036,ajuda financeira,5
12053,senador Randolfe,5
12055,JBS Friboi,5
12056,Temer estaria,5
12057,estaria usando,5
12060,República PGR,5
12069,bem maior,5
12082,pode pegar,5
12085,pode ver,5
12088,nota divulgada,5
12090,últimos tempos,5
12096,pode dizer,5
12100,Uma informação,5
12101,informação publicada,5
12103,Região TRF4,5
12104,Ele sabe,5
12106,Lula poderia,5
12110,apenas aguardando,5
12045,preciso ter,5
12032,dado momento,5
12112,muitos outros,5
12028,pagou propina,5
11937,Tesouro Nacional,5
12368,Mike Pence,5
11934,outros políticos,5
11939,manifestar sobre,5
11944,pode quebrar,5
11957,alguma forma,5
11962,Dilma fez,5
11980,400 milhões,5
11981,todo cidadão,5
11990,havia informado,5
12011,Além desse,5
12013,irá pedir,5
12015,próprio presidente,5
12021,Eduardo Villas,5
12022,Villas Boas,5
12023,vídeo feito,5
12027,decisão judicial,5
12111,Kim disse,5
11975,Fátima Bezerra,5
12113,Neste exato,5
12284,200 metros,5
12263,Sudeste Asiático,5
12265,militares conjuntos,5
12266,apenas alguns,5
12267,alguns segundos,5
12272,país vai,5
12273,grandes grupos,5
12280,Exército Popular,5
12281,USS Michigan,5
12289,tentam invadir,5
12247,hospital particular,5
12294,Aérea Americana,5
12303,estatal nortecoreana,5
12314,Nova Iorque,5
12315,Cidade Administrativa,5
12334,Defesa Nacional,5
12116,Bolsonaro pode,5
12345,ser declarado,5
12351,vai comer,5
12253,chances reais,5
12337,provável conflito,5
12243,serviço secreto,5
12190,Kin Jonun,5
12118,risco real,5
12236,regime nortecoreano,5
12152,nada além,5
12134,Global Times,5
12165,nuclear contra,5
12173,rápido possível,5
12176,acabou caindo,5
12180,Wyllys PSOLRJ,5
12160,curso superior,5
12191,portaaviões americano,5
12119,ser punido,5
12198,primeiroministro japonês,5
12217,Rousseff disse,5
12222,Brasil poderá,5
12226,próxima sextafeira,5
12196,grande circulação,5
17783,Leilane Neubarth,4
17814,certa vez,4
17803,Policia Federal,4
17791,jurista Tomás,4
17790,russo Vladmir,4
17789,médicos cubanos,4
17784,alegando ser,4
17743,continuam sendo,4
17782,Daily Telegraph,4
17775,desde 2014,4
17765,abaixo trecho,4
17757,jato russo,4
17748,dia após,4
17745,apartamento onde,4
17817,tentando negociar,4
17871,STF Ele,4
17821,Lula divulgou,4
17884,comunicação social,4
17903,resolveram fazer,4
17899,total falta,4
17896,caras querem,4
17894,deve falar,4
17891,ser ministro,4
17888,sabe Quem,4
17885,ser fotografada,4
17881,grampos telefônicos,4
17829,recentes episódios,4
17875,muita coincidência,4
16911,Moro ainda,4
17860,policiais legislativos,4
17859,ator Alexandre,4
17858,presidente Barack,4
17842,mil toneladas,4
17839,vai prender,4
17738,Boa sorte,4
17720,Foi tudo,4
17733,Uma proposta,4
17731,mentindo sobre,4
17673,quer fazer,4
17671,estar trabalhando,4
17666,Justin Bieber,4
17650,Delcídio disse,4
17648,Lula atacou,4
17642,adotar medidas,4
17624,Fernando Rodrigues,4
17623,Raúl Castro,4
17612,Jolie estaria,4
17611,ator Brad,4
17610,jato particular,4
17608,pouso forçado,4
17907,Globo Elio,4
17605,apresentadora Fátima,4
17591,Carlinhos Cachoeira,4
17675,centro histórico,4
17678,nessa história,4
17679,fazer maracutaia,4
17716,quer ter,4
17727,tecnologia capaz,4
17725,havia nenhuma,4
17724,mil quilos,4
17721,forma fraudulenta,4
17718,John Lear,4
17717,avião atingiu,4
17711,inteligência artificial,4
17684,pode acabar,4
17705,quebra ainda,4
17704,deputado André,4
17701,plena luz,4
17690,Não faço,4
17689,Curitiba vai,4
17686,investigação contra,4
17906,Vou carregar,4
18072,Informações apontam,4
17908,vasto banco,4
18066,grupo Schahin,4
18138,fazer algo,4
18133,entregar tudo,4
18130,presentes recebidos,4
18128,Assista abaixo,4
18125,ninguém quer,4
18123,Muita gente,4
18118,abaixo alguns,4
18117,autoridades policiais,4
18116,São pessoas,4
18113,mandados judiciais,4
18108,última edição,4
18104,Advocacia Geral,4
18085,ser cassado,4
18081,teme ser,4
18080,mandato cassado,4
18144,Clique aqui,4
18145,Constituição Brasileira,4
18148,teatro armado,4
18184,gente pensa,4
18201,Dilma continua,4
17584,jornal espanhol,4
18200,cinco minutos,4
18194,dona Dilma,4
18193,Lula começou,4
18191,aconteceu após,4
18183,Quem quiser,4
18160,suposta tentativa,4
18176,Dilma perdeu,4
18172,Agência Nacional,4
18171,primeira reunião,4
18170,pode sofrer,4
18169,governo golpista,4
18164,Zona Oeste,4
18074,mim disse,4
18064,presidenta afastada,4
17914,algum país,4
18063,dizem especialistas,4
17957,vai votar,4
17954,batalha contra,4
17953,Ayrton Senna,4
17947,deu início,4
17944,defensor ferrenho,4
17943,Parada Dura,4
17942,Trio Parada,4
17939,Ainda assim,4
17937,site Diário,4
17936,Dilma usou,4
17935,criminosa Ele,4
17933,pra imaginar,4
17928,Norte ameaça,4
17919,Ninguém sabe,4
17917,partir desse,4
17977,deve haver,4
17982,Justiça STJ,4
17985,Branislav Kontic,4
18026,expresidente diz,4
18059,avaliação sobre,4
18041,então deputado,4
18039,esclarecimentos sobre,4
18038,Bom dia,4
18036,Porque Lula,4
18035,falando demais,4
18004,jornalista Mônica,4
17988,absolutamente ninguém,4
18003,podemos dizer,4
18002,novos hóspedes,4
18000,Dilma conseguiu,4
17996,Tudo aconteceu,4
17993,Lula hoje,4
17989,sido convidado,4
17587,interesses públicos,4
17208,voo comercial,4
17579,ninguém Ele,4
17068,Brasil publicou,4
17138,enquanto fazia,4
17134,Nóis vai,4
17133,segundo semestre,4
17127,pente fino,4
17124,Norte diz,4
17123,próximos anos,4
17110,Brasil Uma,4
17108,Balanço Geral,4
17106,agora vai,4
17099,Marcelo Cosme,4
17086,palhaço Tiririca,4
17084,site UOL,4
17082,José Medeiros,4
17076,Zavascki ministro,4
17074,vamos entrar,4
17139,população carcerária,4
17157,anos porém,4
17159,poderá acabar,4
17197,autoridade policial,4
17223,organizações independentes,4
17222,tais organizações,4
17221,FactChecking Network,4
17220,International FactChecking,4
17215,acabou virando,4
17211,estar aqui,4
17190,Temer Será,4
17161,mandou prender,4
17188,maior cara,4
17184,Brasília Lula,4
17183,Como diz,4
17176,larga fixa,4
17173,Nos bastidores,4
17164,nenhum fato,4
17069,Brasileira FAB,4
17062,filme Tropa,4
17230,Society Fundations,4
17060,mundo Não,4
16968,Tio Sam,4
16967,pequeno grupo,4
16960,vamos fazer,4
16955,senhor respeite,4
16952,Está sendo,4
16951,Paulo Gordilho,4
16948,condomínio Solaris,4
16943,serviços prestados,4
16933,agora quer,4
16927,alerta sobre,4
16926,quatro pessoas,4
16925,Mário Sérgio,4
16916,Kennedy Alencar,4
16915,doações ilegais,4
18205,ser algo,4
16969,fazendo nada,4
16971,Trump Tower,4
16973,passaporte alemão,4
17023,Air C90GT,4
17059,ser igual,4
17054,caixa preta,4
17033,fumaça branca,4
17028,Hospital São,4
17027,oficial sobre,4
17025,Estamos torcendo,4
17019,Ele sempre,4
16975,possa estar,4
17016,valor total,4
17011,pessoas feridas,4
16999,próprio site,4
16996,Lula havia,4
16984,parte desse,4
16977,querem tirar,4
17229,Open Society,4
17231,Não aceito,4
17576,News informou,4
17408,José Genoíno,4
17460,Marina quer,4
17459,apoio financeiro,4
17456,Gim Argello,4
17454,respectivos codinomes,4
17450,ainda deu,4
17443,Médico Penal,4
17438,quer votar,4
17432,ser eleito,4
17431,provas suficientes,4
17428,Temer tenta,4
17425,momento histórico,4
17419,jornalista Global,4
17418,têm sido,4
17417,elite política,4
17413,noite desta,4
17461,convocadas novas,4
17464,novos partidos,4
17475,recursos provenientes,4
17509,ainda sugeriu,4
17572,Carlos Fernando,4
17570,Segue abaixo,4
17557,atribuições legais,4
17539,hipótese alguma,4
17532,desse processo,4
17530,Guilherme Amado,4
17505,regime aberto,4
17485,Carlos Gabas,4
17502,Suzane von,4
17498,Uma possível,4
17496,Vicentinho Alves,4
17495,STF sobre,4
17488,sigilo bancário,4
17487,havia recebido,4
17412,Fundo Partidário,4
17407,DETALHE José,4
17234,Após sofrer,4
17406,assessor DETALHE,4
17303,bem após,4
17302,daqui pra,4
17295,grande quantidade,4
17291,anos filho,4
17284,mau exemplo,4
17273,duas mulheres,4
17270,vida longa,4
17267,dados sobre,4
17264,nesta madrugada,4
17260,última madrugada,4
17257,sendo transmitida,4
17254,confirmou hoje,4
17249,Brasília Não,4
17246,República pediu,4
17235,nova tragédia,4
17308,Tiririca disse,4
17312,tão difícil,4
17330,nome artístico,4
17367,Uma investigação,4
17403,Azevedo disse,4
17393,Cerqueira Leite,4
17392,Rogério Cerqueira,4
17372,Uma segunda,4
17369,BBC Brasil,4
17368,TCU apontou,4
17360,EUA poderão,4
17335,Operações Estruturadas,4
17359,valor sobre,4
17355,assuntos políticos,4
17349,próximas horas,4
17345,revelou detalhes,4
17342,Federal decidiu,4
17336,Federal informou,4
18202,petista Lindbergh,4
18833,outras doenças,4
18206,poderão surgir,4
18886,aceitação popular,4
18961,Presidente Dilma,4
18959,pra Deus,4
18955,sob efeito,4
18943,Vamos ocupar,4
18942,Lula prestou,4
18937,ruas pedir,4
18931,Royal Tulip,4
18929,ABIN Agência,4
18928,José Padilha,4
18927,futura expresidente,4
18923,fechamento dessa,4
18922,Virgem Maria,4
18918,Golden Tulip,4
18909,ano seguinte,4
18889,outros elementos,4
18962,país desde,4
18967,primeiro presidente,4
18968,Guimarães PTCE,4
19002,000 reais,4
19035,água potável,4
19031,fazer justiça,4
19025,Conselho Federal,4
19019,federal Ricardo,4
19015,Dilma Roussef,4
19005,promotor Cássio,4
19001,sendo monitorado,4
18971,contagem regressiva,4
18999,Catta Preta,4
18993,Quem manda,4
18990,liminar contra,4
18989,terceira liminar,4
18987,The Telegraph,4
18984,general Villas,4
18887,distúrbios mentais,4
18884,apresentador Silvio,4
19037,informou ainda,4
18875,maiores cidades,4
18819,atividade criminosa,4
18818,Governo Dilma,4
18800,União Africana,4
18795,administração federal,4
18786,hoje cerca,4
18780,Dilma Ela,4
18777,centrais sindicais,4
18773,campo magnético,4
18769,falar mal,4
18768,ladrão safado,4
18759,vou fazer,4
18757,Reale Junior,4
18743,Antonio Villa,4
18742,Marco Antonio,4
18740,militar contra,4
18824,vídeo dizendo,4
18830,sérios problemas,4
18832,Farmácia Popular,4
18861,Conferência Nacional,4
18874,novo acidente,4
18873,Nessa semana,4
18871,desse governo,4
18868,Habeas Corpus,4
18867,Brasil vive,4
18862,anular impeachment,4
18856,programa Pânico,4
18835,Pátria Amada,4
18852,nesta hoje,4
18851,recém empossado,4
18850,Novo ministro,4
18849,país passa,4
18846,renúncia coletiva,4
18839,Bruna Lombardi,4
19036,Heloísa Helena,4
19038,mil contas,4
18209,Lula acha,4
19204,mil assinaturas,4
19264,tão poderoso,4
19259,líder supremo,4
19258,território americano,4
19251,Social Cristão,4
19247,Ele explica,4
19244,Casa Principal,4
19242,Norte durante,4
19238,acreditaria Pois,4
19232,Sergei Lavrov,4
19225,Muda Brasil,4
19223,nove anos,4
19222,enquanto Kim,4
19213,Michael Jackson,4
19209,Padre Fábio,4
19208,Thompson Flores,4
19266,segunda denúncia,4
19267,KCNA Kim,4
19268,final contra,4
19294,magistratura brasileira,4
19312,tempestade solar,4
19307,ambição selvagem,4
19305,Lady Gaga,4
19300,escala Richter,4
19299,caças F35B,4
19295,RPDC República,4
19292,Lygia Clark,4
19270,John Travolta,4
19290,série sobre,4
19288,Juliana Paes,4
19287,fundo bilionário,4
19284,potência mundial,4
19281,ataques cibernéticos,4
19277,ondas gravitacionais,4
19207,Você deve,4
19200,Rainha Elizabeth,4
19040,Lula segundo,4
19193,TRF4 Tribunal,4
19135,lei federal,4
19131,banco Santander,4
19111,Exército pode,4
19110,ainda vive,4
19104,mudança significativa,4
19100,primeira aparição,4
19092,informações divulgadas,4
19087,ser bem,4
19085,Boa parte,4
19080,vou morrer,4
19063,pedir perdão,4
19059,marketing esportivo,4
19055,Ali Kamel,4
19054,tira selfie,4
19052,Marcelo Castro,4
19136,informações pessoais,4
19137,Sergio Reis,4
19138,lista negra,4
19178,Rogério Correia,4
19192,ser vice,4
19188,mil litros,4
19185,ser lançados,4
19183,Governador Valadares,4
19182,mulheres negras,4
19180,células cancerígenas,4
19175,avião russo,4
19144,real dimensão,4
19172,vai contar,4
19171,Antônio Hamilton,4
19168,desastre ambiental,4
19167,mesma lotérica,4
19149,Fausto Pinato,4
19147,pedaladas mentais,4
18737,ser afastada,4
18736,pedido feito,4
18731,deve dar,4
18350,juros baixos,4
18409,vez Lula,4
18401,Serra Negra,4
18399,23a fase,4
18395,haviam sido,4
18394,constrangimento ilegal,4
18390,poder judiciário,4
18375,STF diz,4
18370,atividades corriqueiras,4
18369,revista ISTOÉ,4
18364,nível nacional,4
18362,sítio Santa,4
18361,neste País,4
18359,atriz global,4
18357,paradas cardíacas,4
18353,podem fazer,4
18413,Antonio Figueiredo,4
18415,doleiro Alberto,4
18416,Petrobrás Pedro,4
18445,Geoffrey Robertson,4
18462,iluminação suficiente,4
18460,escadas escuras,4
18459,fiação exposta,4
18450,Universidade Estadual,4
18448,Maurício Bumlai,4
18447,Edson Ribeiro,4
18439,José Mauro,4
18417,lobista Julio,4
18438,última quarta,4
18436,ladrão feliz,4
18433,interesse público,4
18431,região Norte,4
18422,país Com,4
18419,país bom,4
18352,próprio partido,4
18347,Milton Neves,4
18728,ano 2000,4
18344,posta foto,4
18264,brasileiro Thiago,4
18261,Sérgio Pardellas,4
18250,apresentador disse,4
18247,sobre política,4
18245,ator petista,4
18244,última cartada,4
18242,ainda insiste,4
18234,invadir Brasília,4
18233,Vanessa Grazziotin,4
18228,tomada após,4
18223,maio deste,4
18218,campeão olímpico,4
18215,Fica aqui,4
18214,fazer antidoping,4
18211,esposa Marisa,4
18268,jornal francês,4
18269,Dilma faz,4
18271,sofrendo violência,4
18299,Jonas Leite,4
18341,Hugo Chávez,4
18329,movimentação financeira,4
18325,questionou sobre,4
18321,mulheres trabalham,4
18319,Delúbio Soares,4
18315,TCU aponta,4
18297,Torre Eiffel,4
18275,lugar onde,4
18289,afirmou ontem,4
18286,agência internacional,4
18280,suposto pagamento,4
18279,federal durante,4
18278,Marcondes Machado,4
18277,lobista Mauro,4
18466,atual Ministro,4
18468,vasos sanitários,4
18469,outro lugar,4
18470,rede elétrica,4
18664,Turma Criminal,4
18659,jornal Hoje,4
18653,dar nojo,4
18652,apartamento funcional,4
18649,próxima quintafeira,4
18647,Guilherme Gonçalves,4
18642,ter provas,4
18640,inimigo número,4
18639,Federal disse,4
18633,Paulo César,4
18623,Hoffmann PTPR,4
18622,empréstimos consignados,4
18618,nenhum cargo,4
18613,Corte Suprema,4
18611,instituição financeira,4
18673,desses documentos,4
18676,Isso porque,4
18677,vai haver,4
18712,desde 2008,4
18726,Eles podem,4
18725,pro Michel,4
18724,contribuí pro,4
18719,Com informações,4
18717,sobre corrupção,4
18716,supostas irregularidades,4
18708,Para evitar,4
18681,vem fazendo,4
18703,recebeu propina,4
18700,ficando cada,4
18696,Enquanto alguns,4
18691,cantor Biel,4
18686,novas provas,4
18683,empresas públicas,4
18609,Dona Dilma,4
18606,Dilma chegou,4
18603,Lula divulga,4
18486,negou hoje,4
18522,decisão deve,4
18513,ficou preso,4
18510,nota emitida,4
18501,ter contraído,4
18500,Banco Santander,4
18496,Big Bang,4
18484,homens armados,4
18532,Aguinaldo Silva,4
18483,denuncia Lula,4
18482,ato terrorista,4
18480,muitos brasileiros,4
18479,golpe militar,4
18478,Eles disseram,4
18475,estaria fazendo,4
18527,Mais Você,4
18536,vai aparecer,4
18600,total apoio,4
18572,carga horária,4
18598,partido João,4
18594,corpo encontrado,4
18583,votarem contra,4
18581,poderá dar,4
18576,contas secretas,4
18575,qualquer minuto,4
18559,Luana Piovani,4
18537,Tempos atrás,4
18556,tentou anular,4
18555,Maranhão presidente,4
18550,expresidente deixou,4
18547,então candidata,4
18541,Brasil afora,4
18538,Avenida Paulista,4
16914,sendo investigada,4
17734,país pode,4
16907,Planalto informou,4
15061,dessa data,4
15112,colarinho branco,4
15106,demonstra claramente,4
15101,verdadeiro caráter,4
15100,mesma forma,4
15098,processo eleitoral,4
15092,Boa noite,4
15090,semana inteiro,4
15088,colunista informou,4
15082,NBC News,4
15079,local disse,4
15076,vamos ver,4
15071,evento promovido,4
15068,ministro Alexandre,4
15067,cometidos durante,4
15066,novo fôlego,4
15118,policial federal,4
15126,Neste caso,4
15127,Patrícia Moraes,4
15193,disse ser,4
15256,Vai cair,4
15247,resolve tudo,4
15236,quer voltar,4
15221,maioridade penal,4
15206,Minha família,4
15197,outra maneira,4
15186,ato criminoso,4
15128,Moraes Carvalho,4
15176,história brasileira,4
15168,Humberto Costa,4
15163,fonte Jornal,4
15153,EUA ainda,4
15148,ainda maior,4
15140,intenção clara,4
15065,mil funcionários,4
15059,trinta anos,4
15259,nova eleição,4
15053,acusou Lula,4
14980,poder político,4
14975,Dilma cair,4
14974,ano Não,4
14968,Algumas pessoas,4
14966,causando pânico,4
14964,ser investigados,4
14960,ministro Napoleão,4
14956,Nunes Maia,4
14950,cela comum,4
14948,Ficha Limpa,4
14946,Uma vez,4
14943,cada deputado,4
14937,ganhou repercussão,4
14932,equipe econômica,4
14931,país atravessa,4
14981,Que país,4
14983,Essa mulher,4
14987,agentes políticos,4
15012,jornalista Lauro,4
15046,quase todas,4
15034,Fernando Francischini,4
15026,causa mortis,4
15017,vida inteira,4
15015,Eduardo Costa,4
15013,pode cassar,4
15009,três semanas,4
14989,Não preciso,4
15002,contratos firmados,4
14997,juiz Ricardo,4
14995,Admar Gonzaga,4
14994,TSE Gilmar,4
14991,empregada doméstica,4
14990,exministro José,4
15257,Cabo Daciolo,4
15271,Mas agora,4
14916,cretino absoluto,4
15472,"Lava Jato

O",4
15518,lançar mísseis,4
15515,forças americanas,4
15513,Rússia China,4
15512,desde sempre,4
15511,Lula vem,4
15508,equipe jurídica,4
15502,expresidente quer,4
15499,Moro negou,4
15496,coluna Painel,4
15494,podem causar,4
15493,soube responder,4
15492,poderão fazer,4
15489,poderá desencadear,4
15488,10000 pessoas,4
15484,sabe ler,4
15534,tornar presidente,4
15539,ser tratada,4
15543,São Pedro,4
15589,defesa antimíssil,4
15605,Zanin Martins,4
15603,Ricardo Stuckert,4
15595,boi dormir,4
15594,pra boi,4
15593,conversa pra,4
15592,Brasil durante,4
15584,pode destruir,4
15549,Trump pode,4
15579,faz nova,4
15578,Norte faz,4
15566,realizado ontem,4
15564,Durante depoimento,4
15555,Paul Craig,4
15552,península nortecoreana,4
15481,página pessoal,4
15464,história mundial,4
15275,Folha publicou,4
15463,Business Insider,4
15369,ser decretada,4
15368,senador mineiro,4
15367,Luiz Datena,4
15366,José Luiz,4
15365,seguinte mensagem,4
15336,preso disse,4
15335,Moro condenou,4
15331,Lúcia presidente,4
15330,Lúcia poderá,4
15327,ficou conhecida,4
15307,Cunha vai,4
15306,Valdir Raupp,4
15302,MPF Ministério,4
15293,Partido Progressista,4
15283,Mérito Militar,4
15376,terceiro lugar,4
15377,nada acontece,4
15378,acontece Esse,4
15424,Carlos Aleluia,4
15460,recebiam dinheiro,4
15457,nova estratégia,4
15452,base militar,4
15451,ser capaz,4
15434,acusação contra,4
15433,outros cinco,4
15423,Agripino Maia,4
15380,sistema financeiro,4
15419,Resta saber,4
15417,sites especializados,4
15405,Maia presidente,4
15396,próxima eleição,4
15388,Tiririca surpreendeu,4
15381,ter denunciado,4
14929,Zona Norte,4
14914,Quem faz,4
15613,diz jornal,4
14434,canal oficial,4
14489,poderá fazer,4
14480,Norte alertou,4
14479,maior desastre,4
14474,PGR ainda,4
14472,alguns nomes,4
14470,país através,4
14462,recado curto,4
14461,tentou conversar,4
14456,Minha esposa,4
14455,faz apelo,4
14452,Lula Será,4
14449,onde Lula,4
14448,ataca novamente,4
14445,Bon Jovi,4
14444,Jon Bon,4
14496,herói nacional,4
14500,poderia sair,4
14504,poderia receber,4
14568,pedir apoio,4
14623,bode expiatório,4
14621,exministro Geddel,4
14616,comprar votos,4
14612,agenda oficial,4
14607,exsenadora Marina,4
14587,população mundial,4
14552,conseguiu encontrar,4
14518,Uma pesquisa,4
14551,tentou entrar,4
14544,expresidente José,4
14540,Wesley Batista,4
14528,ninguém esperava,4
14527,Gilberto Gil,4
14524,maior preocupação,4
14437,Roberto Marinho,4
14431,petista Paulo,4
14625,150 deputados,4
14424,Brasil porque,4
14304,Lula faz,4
14302,problemas cardíacos,4
14301,disso tudo,4
14300,agora querem,4
14295,República Deltan,4
14287,maior líder,4
14286,todo tipo,4
14280,Igreja Universal,4
14279,bispo Edir,4
14278,cargo máximo,4
14277,futuro político,4
14274,Caso Lula,4
14260,área internacional,4
14237,onde veio,4
16904,Boeing 737,4
14318,vai mandar,4
14324,ser ouvido,4
14333,ser assim,4
14399,papa Francisco,4
14423,Lula queria,4
14421,Lula dentro,4
14413,poderá chegar,4
14410,Cunha disse,4
14409,Globo Ricardo,4
14400,disse Francisco,4
14398,imprensa italiana,4
14348,grandes cidades,4
14387,expresidente tenta,4
14385,jornal inglês,4
14375,tamanha importância,4
14371,deputado Wladimir,4
14367,Minha mãe,4
14363,bom comportamento,4
14624,todo lado,4
14626,possuem foro,4
14912,Alves PMDBRN,4
14766,passar vergonha,4
14829,Inteligência Abin,4
14827,delação bomba,4
14826,apenas três,4
14820,nenhum outro,4
14809,ocupar cargos,4
14801,preso porque,4
14800,Cunha fez,4
14798,STF disse,4
14797,despesas médicas,4
14787,algumas coisas,4
14781,quer processar,4
14778,gravação feita,4
14775,presídio federal,4
14773,encontro ocorrido,4
14771,Temer fez,4
14833,militantes petistas,4
14841,irmã Andrea,4
14842,Pessoas próximas,4
14884,decidiu sair,4
14910,lutar contra,4
14909,golpe contra,4
14904,Hospital Sírio,4
14898,Luciana Lacerda,4
14894,algumas vezes,4
14887,poderia matar,4
14882,possível delação,4
14845,Neves Vale,4
14881,desde outubro,4
14876,conseguia resolver,4
14869,pagamentos ilegais,4
14861,Esse processo,4
14860,sete dias,4
14847,Senado ainda,4
14768,faz questão,4
14765,saia justa,4
14630,informou hoje,4
14763,Ninguém vai,4
14696,hospital Albert,4
14690,objetivo principal,4
14689,expresidente afirmou,4
14682,fortemente armados,4
14679,fluxo sanguíneo,4
14668,queria falar,4
14662,menor dúvida,4
14654,Que vergonha,4
14645,mandou soltar,4
14644,STF manda,4
14643,Bolsonaro vai,4
14641,eleição indireta,4
14636,povo Não,4
14634,sofra impeachment,4
14631,recebendo propina,4
14700,Vamos aguardar,4
14702,Janot Procurador,4
14703,disse Temer,4
14735,Zeze Perrella,4
14760,possível candidatura,4
14757,declarou guerra,4
14751,vai recorrer,4
14747,último depoimento,4
14744,defesa alegou,4
14742,Lula perde,4
14731,situação financeira,4
14705,passo importante,4
14728,sigilo sobre,4
14726,Blairo Maggi,4
14725,Carta Capital,4
14720,Sérgio Cortella,4
14711,Meu pai,4
14707,sido levado,4
15610,governo Trump,4
14844,prisão feito,4
15614,Jonun pode,4
16428,carne estragada,4
16507,Cidade online,4
16502,residência fixa,4
16494,resolveu atacar,4
16489,sempre faz,4
16481,Temer após,4
16480,dúvida sobre,4
16467,Esporte Clube,4
16466,goleiro Bruno,4
16464,ato vergonhoso,4
16463,Manuel Santos,4
16462,Juan Manuel,4
16461,Marta Suplicy,4
16456,Caiado DEMGO,4
16448,quanto ganha,4
16447,Não sabe,4
16509,Odebrecht pai,4
16513,sobre assuntos,4
16516,Brasil acha,4
16551,OUTRO LADO,4
16568,agência espacial,4
16564,planeta vermelho,4
16557,dedo médio,4
16556,gestos obscenos,4
16554,trio elétrico,4
16552,polêmica envolvendo,4
16550,jovem disse,4
16521,Moura PSCSE,4
16548,britânico The,4
16539,sobre fatos,4
16538,daria tempo,4
16534,empresa brasileira,4
16526,Federal através,4
16522,disse Para,4
16439,dinheiro ilegal,4
16423,Vamos esperar,4
16575,curto alcance,4
16416,Silva Rede,4
16344,Meu Deus,4
16341,Direito Penal,4
16339,cometeu nenhum,4
16337,tirar algumas,4
16334,ligadas diretamente,4
16325,Fazenda Nacional,4
16322,grupo Odebrecht,4
16320,500 bilhões,4
16317,vários casos,4
16314,Odebrecht fez,4
16313,República Lula,4
16309,Moro vem,4
16292,participação direta,4
16291,Lula passou,4
16270,Ministro Teori,4
16351,onde participou,4
16352,campanhas políticas,4
16359,diz ainda,4
16380,frase dita,4
16413,pesquisa realizada,4
16412,pontos percentuais,4
16409,sido descoberto,4
16394,coisa pública,4
16385,mega operação,4
16384,carne podre,4
16378,mesma ladainha,4
